id,credit,delayed,amount,gender,education,age,marital,default
14348,250000,0,5897,Female,graduate school,42,single,0
19507,400000,0,258358,Male,graduate school,32,single,0
17511,130000,4,620783,Female,univeristy,28,married,0
16010,110000,2,865188,Female,graduate school,28,single,0
17693,120000,1,0,Female,highschool,58,married,1
10783,120000,0,670505,Female,univeristy,29,single,0
15648,60000,0,332212,Male,graduate school,39,single,0
9402,20000,14,105628,Male,univeristy,22,single,1
14590,20000,6,1247,Female,graduate school,24,single,1
17272,350000,0,298747,Female,highschool,31,married,0
20771,20000,12,1600,Male,univeristy,25,single,0
28796,130000,2,10062,Male,univeristy,52,married,0
4982,50000,0,91477,Female,univeristy,23,single,0
8024,90000,4,206568,Female,highschool,49,married,0
2706,360000,1,0,Female,univeristy,26,single,0
14896,270000,0,88894,Female,univeristy,43,married,0
22700,70000,2,2639,Male,graduate school,38,single,0
25428,170000,0,453551,Female,univeristy,28,married,0
23644,50000,0,100961,Male,univeristy,23,single,0
16454,30000,0,38010,Male,highschool,53,single,0
5341,100000,0,537928,Female,univeristy,32,single,0
20069,230000,0,1170409,Female,highschool,33,married,0
12348,150000,0,514451,Female,univeristy,37,married,0
25150,40000,0,143349,Female,highschool,41,single,1
3234,210000,0,287285,Female,univeristy,32,single,0
14460,320000,12,1246724,Male,graduate school,48,married,1
28591,160000,0,1747,Female,graduate school,32,single,0
21131,130000,0,731746,Female,graduate school,32,single,0
13826,50000,0,21188,Female,highschool,42,single,0
25878,80000,27,408452,Male,highschool,43,single,1
24231,20000,6,80679,Male,univeristy,24,single,1
11009,370000,0,0,Female,univeristy,44,married,0
20947,120000,2,463606,Female,univeristy,27,married,1
28045,10000,3,46684,Male,highschool,41,married,0
17302,220000,15,1125971,Male,univeristy,47,married,1
24455,230000,0,107,Female,graduate school,42,single,0
18774,50000,0,49642,Female,univeristy,24,married,0
1290,50000,4,195374,Male,graduate school,37,married,1
6495,90000,0,407,Female,highschool,58,married,0
3812,250000,0,9089,Male,graduate school,41,married,0
25642,300000,0,8223,Female,graduate school,36,married,0
16637,30000,7,114036,Female,graduate school,43,single,1
23616,50000,0,138950,Male,univeristy,38,single,0
4206,200000,0,0,Female,univeristy,34,single,1
17169,150000,4,206672,Female,graduate school,32,single,0
12090,50000,0,176240,Male,univeristy,40,married,1
24079,230000,0,377297,Female,univeristy,39,single,0
7211,430000,0,674124,Female,graduate school,29,single,0
7353,190000,0,532803,Female,graduate school,25,single,0
17901,80000,0,331534,Male,univeristy,42,married,0
4080,230000,0,1107924,Male,highschool,55,married,0
2928,180000,0,929608,Male,univeristy,29,single,0
18308,130000,0,385627,Male,univeristy,41,single,1
12841,50000,6,152715,Male,graduate school,27,single,0
10548,230000,0,806827,Female,graduate school,26,single,0
672,20000,0,101775,Female,univeristy,23,married,0
14656,50000,12,186089,Female,univeristy,31,single,1
2969,110000,2,166128,Female,univeristy,24,married,0
20737,50000,0,228906,Female,highschool,56,married,0
7846,20000,2,102458,Male,univeristy,24,single,0
1871,20000,0,51335,Female,univeristy,24,married,0
15311,30000,0,97221,Male,univeristy,26,single,0
26838,480000,0,16837,Female,univeristy,37,married,0
7941,50000,12,268112,Male,univeristy,48,married,1
12644,400000,0,0,Male,graduate school,28,single,0
3790,80000,7,237181,Female,univeristy,22,single,0
12360,300000,0,41453,Female,univeristy,27,single,0
13712,180000,0,629893,Male,univeristy,33,single,0
5193,100000,0,0,Female,univeristy,29,married,0
20936,110000,0,116421,Female,univeristy,34,married,0
13880,50000,0,155384,Female,univeristy,39,married,0
14916,110000,0,0,Female,univeristy,22,single,0
14666,210000,0,0,Female,univeristy,40,married,0
7697,230000,0,683,Female,highschool,43,married,0
10409,100000,0,93595,Female,univeristy,39,married,0
17396,140000,0,568489,Female,univeristy,27,single,0
15984,200000,2,7626,Male,graduate school,38,single,0
4613,40000,0,176910,Female,univeristy,38,married,0
834,60000,0,113088,Male,highschool,27,single,0
22214,220000,0,0,Female,graduate school,29,single,0
19722,100000,0,1989,Female,univeristy,31,single,1
625,20000,2,109437,Male,highschool,50,married,0
2448,100000,0,80868,Female,univeristy,29,single,0
4746,230000,0,0,Female,univeristy,45,married,1
17279,70000,2,307486,Female,graduate school,22,married,0
2264,100000,0,229378,Female,highschool,31,single,0
9630,110000,0,383340,Female,highschool,33,single,0
25421,50000,0,26703,Female,graduate school,25,single,0
28751,280000,0,5144,Female,univeristy,30,single,0
21104,60000,6,0,Female,graduate school,31,single,1
5724,50000,4,193158,Female,univeristy,27,married,1
3222,560000,0,2348630,Male,graduate school,40,single,0
19139,340000,0,2854365,Female,graduate school,62,married,0
7235,20000,0,69170,Male,graduate school,29,single,0
23764,100000,4,477122,Female,highschool,43,married,1
26211,200000,0,0,Female,graduate school,30,single,0
16826,170000,0,0,Male,graduate school,51,married,0
12489,60000,0,93686,Female,highschool,31,married,0
24256,60000,6,204263,Female,univeristy,31,single,1
15581,170000,0,467,Male,univeristy,27,single,0
21567,280000,0,830456,Female,highschool,48,single,0
12134,160000,1,6204,Female,univeristy,27,single,0
21766,60000,4,276347,Male,graduate school,30,single,0
10072,130000,0,666480,Female,univeristy,37,married,0
3446,180000,0,0,Male,graduate school,28,single,0
14378,50000,12,91605,Female,univeristy,22,single,1
2045,330000,0,478130,Female,univeristy,41,single,0
15328,100000,0,88165,Male,graduate school,45,married,0
15569,270000,0,16943,Female,graduate school,31,single,0
28075,30000,12,160317,Male,graduate school,45,married,0
22495,30000,2,30461,Female,univeristy,27,single,0
26908,130000,0,0,Female,univeristy,33,married,0
15638,500000,0,8264,Female,highschool,38,married,0
22369,300000,0,1314,Female,univeristy,43,married,0
8871,100000,0,294219,Female,highschool,50,married,0
2337,360000,0,8784,Male,graduate school,32,single,0
20380,200000,0,579763,Female,highschool,51,married,0
18797,20000,3,3080,Male,highschool,43,single,0
28476,50000,0,73807,Male,univeristy,23,single,0
24074,150000,0,359496,Male,graduate school,39,married,0
10368,730000,0,612509,Male,univeristy,37,married,0
379,200000,1,0,Female,highschool,36,married,0
6662,50000,0,126442,Female,univeristy,27,single,0
13574,400000,0,44064,Female,univeristy,38,single,0
19539,30000,0,167134,Female,highschool,39,single,0
27072,90000,0,119109,Male,univeristy,29,single,0
19904,100000,0,62170,Female,highschool,43,married,0
4225,210000,0,159550,Male,graduate school,38,married,0
8349,80000,0,137163,Male,univeristy,54,married,0
17406,200000,7,1872,Male,graduate school,28,single,0
2082,180000,0,0,Female,graduate school,29,single,0
4780,20000,0,0,Male,univeristy,24,single,0
6324,70000,0,215320,Female,univeristy,22,single,0
20605,110000,0,202542,Male,univeristy,26,single,0
4553,30000,6,161306,Male,graduate school,47,single,0
78,60000,0,215663,Female,univeristy,53,married,0
28318,100000,27,190750,Male,highschool,42,married,0
27804,30000,0,18059,Male,univeristy,31,married,0
21213,60000,0,242915,Female,univeristy,26,single,0
18615,250000,2,1143288,Female,graduate school,34,single,0
26539,190000,0,649788,Male,graduate school,30,single,0
9305,90000,2,185311,Male,graduate school,31,single,0
28496,320000,0,1034109,Female,univeristy,27,single,0
12402,50000,0,183900,Female,univeristy,49,married,0
7790,180000,0,977561,Female,graduate school,46,married,0
20830,20000,0,0,Male,graduate school,39,married,0
20128,50000,2,37200,Male,highschool,31,married,0
5755,150000,0,3043,Male,graduate school,36,single,0
21809,140000,0,653400,Male,univeristy,44,single,0
9022,120000,1,0,Male,univeristy,29,single,1
17791,20000,0,111772,Male,univeristy,38,single,0
22598,50000,0,202768,Male,graduate school,41,married,0
19864,20000,8,107583,Male,graduate school,30,single,1
18517,80000,0,234044,Female,univeristy,39,married,0
5865,180000,0,0,Female,univeristy,40,married,0
21987,280000,2,103,Female,graduate school,31,single,0
2324,50000,0,208749,Female,univeristy,41,married,1
18842,260000,0,397110,Female,univeristy,30,married,0
26865,320000,0,11553,Male,graduate school,46,married,0
18052,170000,0,30359,Female,graduate school,25,single,0
2560,50000,0,27681,Male,univeristy,24,single,0
22378,200000,0,49101,Female,highschool,49,single,0
13386,230000,0,391641,Female,graduate school,27,single,0
18452,140000,0,98912,Female,graduate school,27,single,0
14622,160000,0,0,Female,graduate school,42,married,0
15611,230000,0,64595,Male,univeristy,35,married,0
6516,360000,0,0,Female,univeristy,37,married,0
26513,160000,0,605450,Male,graduate school,55,married,0
24444,220000,0,1135895,Male,univeristy,29,single,0
18399,160000,0,102988,Female,univeristy,39,married,0
5541,30000,3,149211,Female,univeristy,46,married,0
19145,220000,0,251886,Female,univeristy,28,single,0
12214,230000,2,698827,Female,univeristy,25,single,0
11675,80000,2,427914,Female,highschool,26,married,0
20669,150000,0,0,Female,graduate school,40,single,0
7779,90000,0,8347,Female,highschool,39,married,0
11306,70000,0,306439,Female,univeristy,23,single,0
4829,30000,0,150050,Female,graduate school,27,single,0
10793,80000,0,0,Female,graduate school,23,single,0
5658,420000,0,1528,Female,univeristy,35,single,0
17481,250000,3,71559,Female,graduate school,40,married,0
21754,30000,2,151145,Female,univeristy,22,single,0
11118,200000,1,0,Male,graduate school,52,married,0
28260,250000,0,1267,Female,univeristy,28,single,0
5891,60000,14,355852,Female,univeristy,48,single,1
2291,180000,0,18338,Female,graduate school,31,married,0
25074,200000,0,319095,Male,graduate school,46,married,0
21303,180000,0,34546,Female,univeristy,24,single,1
4328,230000,5,9138,Female,highschool,39,married,0
19590,300000,1,0,Female,univeristy,27,married,0
23440,120000,2,495,Female,graduate school,30,single,1
19158,30000,7,111348,Male,graduate school,24,single,1
1198,220000,0,715436,Male,univeristy,32,married,0
6831,80000,0,467440,Female,highschool,65,married,0
27617,20000,0,65531,Male,univeristy,27,single,0
24384,360000,0,161772,Male,graduate school,29,married,0
22072,50000,8,145730,Male,highschool,36,single,0
11375,180000,0,119162,Male,graduate school,27,single,0
3333,100000,0,379888,Female,univeristy,43,married,0
12343,340000,0,486584,Female,univeristy,32,single,0
12035,150000,1,491550,Male,highschool,39,single,0
6719,220000,4,4050,Male,graduate school,40,married,0
18283,100000,0,389088,Female,univeristy,30,married,0
23522,70000,0,190080,Female,graduate school,24,single,0
10252,100000,4,0,Female,highschool,46,single,0
18041,150000,2,211906,Female,graduate school,25,single,0
27820,340000,0,846975,Female,highschool,44,single,1
2707,20000,0,47435,Male,graduate school,23,single,0
12688,280000,0,22519,Female,graduate school,30,single,0
14886,120000,0,980,Female,graduate school,38,married,1
7027,200000,0,9307,Female,graduate school,31,single,0
12294,170000,0,51266,Male,univeristy,30,single,0
11207,20000,0,86733,Male,univeristy,51,married,0
10558,340000,0,1064952,Female,graduate school,31,single,0
4056,200000,2,3233,Male,graduate school,28,single,0
25807,200000,0,830147,Male,highschool,33,single,0
17423,200000,0,0,Female,graduate school,24,single,0
396,80000,0,356141,Male,univeristy,40,married,1
21789,240000,0,1119974,Male,graduate school,57,single,0
2886,80000,0,3459,Female,univeristy,32,single,0
10259,20000,3,104451,Male,univeristy,29,single,0
8446,310000,0,5830,Male,graduate school,32,single,0
27624,120000,0,111455,Female,graduate school,26,single,0
9518,100000,9,191528,Female,univeristy,36,married,1
22192,50000,1,16346,Female,univeristy,23,single,0
14026,150000,0,17761,Female,graduate school,36,married,0
675,50000,8,256943,Female,univeristy,36,married,0
27143,150000,0,718459,Female,graduate school,31,single,0
2771,120000,0,438947,Male,highschool,47,married,1
4752,210000,0,1808,Female,graduate school,30,single,0
24637,100000,0,341199,Male,graduate school,33,single,0
23626,200000,0,0,Male,graduate school,31,single,0
412,90000,0,157735,Male,highschool,62,married,0
23814,90000,0,932,Female,univeristy,47,single,0
26634,280000,0,372,Female,univeristy,30,single,0
12690,20000,0,113757,Male,graduate school,40,married,0
10623,50000,0,243125,Female,univeristy,29,married,0
29089,40000,0,17187,Female,univeristy,29,married,1
27177,200000,0,2831,Male,graduate school,30,married,0
11627,70000,0,172893,Female,highschool,34,married,0
26552,30000,2,133537,Female,highschool,53,single,0
16275,530000,0,1811762,Male,graduate school,35,married,0
5945,20000,0,111125,Female,univeristy,53,married,0
13476,240000,0,0,Male,graduate school,49,married,0
27857,490000,1,0,Female,graduate school,48,married,0
24981,50000,0,89111,Male,graduate school,37,single,0
18590,100000,0,290215,Female,highschool,35,married,0
24025,50000,6,138968,Male,univeristy,30,single,0
4788,120000,0,2446,Female,graduate school,33,single,0
20281,50000,8,110954,Male,univeristy,36,married,0
20915,50000,0,213328,Female,univeristy,30,married,1
10680,100000,1,0,Female,univeristy,32,married,0
318,220000,0,14505,Male,graduate school,41,married,0
8788,320000,0,0,Female,univeristy,29,single,0
25066,200000,12,453929,Female,univeristy,36,single,1
18404,450000,0,418024,Male,univeristy,43,married,0
23497,30000,0,139056,Male,univeristy,37,single,1
12306,70000,2,285579,Female,highschool,30,single,0
24817,80000,0,61209,Male,univeristy,37,married,0
12046,50000,0,170815,Male,univeristy,24,single,0
2941,70000,0,441193,Female,univeristy,30,single,1
3275,20000,2,77618,Female,highschool,56,married,0
6780,50000,0,3063,Male,graduate school,23,single,1
27170,30000,7,179094,Male,highschool,52,married,0
11709,70000,0,10206,Female,highschool,56,married,0
5039,200000,4,18128,Female,univeristy,30,married,0
19147,310000,0,12158,Female,graduate school,39,married,0
20347,20000,0,26433,Female,univeristy,24,married,0
13763,60000,0,190209,Female,univeristy,37,married,0
11373,180000,0,0,Male,graduate school,29,single,1
23920,50000,2,215606,Female,graduate school,34,married,0
400,150000,0,627738,Female,univeristy,28,single,0
20881,130000,2,590933,Female,univeristy,34,single,1
19108,110000,0,298141,Female,graduate school,30,single,0
18913,60000,0,328790,Female,graduate school,24,single,0
22673,50000,6,54375,Male,univeristy,42,married,0
9230,20000,2,98449,Male,univeristy,25,single,1
23556,210000,2,263377,Female,univeristy,40,married,0
1185,80000,1,0,Female,univeristy,51,married,1
2823,300000,0,0,Female,univeristy,51,married,1
1928,360000,0,1135935,Male,graduate school,52,married,0
23613,210000,0,1078093,Female,univeristy,38,single,0
4070,280000,0,394823,Female,univeristy,37,married,0
19046,420000,0,112,Female,univeristy,37,married,0
21991,90000,0,256946,Male,graduate school,23,single,0
4436,140000,0,0,Female,univeristy,31,single,0
18765,230000,0,704,Female,highschool,52,married,0
23514,390000,0,155349,Female,graduate school,39,married,0
13135,360000,0,0,Male,univeristy,30,married,0
